source_id;target_id;matching
http://dws.products.wdc/nodea5d4db945aebe16d836fc1d4cb5a7;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/nodeddfaf342e553eb3ed7c4d4b534ecb23;http://dws.products.catalog/20fafb44-45fc-43ae-a3c0-a5a84bcba58d;true
http://dws.products.wdc/node3566ad9489c57f9f5f5c94588688f231;http://dws.products.catalog/43ae8958-9d57-41fe-ac65-39b32e33ba61;true
http://dws.products.wdc/node55289a35c396b0c12b073dc819af716;http://dws.products.catalog/20fafb44-45fc-43ae-a3c0-a5a84bcba58d;true
http://dws.products.wdc/node79c0148995a9fa6594addf5b9d7086d3;http://dws.products.catalog/9e1bd633-daef-4aa1-93c2-1464d4409563;true
http://dws.products.wdc/nodee986524880bf70544e4cabe56766a8b6;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/nodeb7704441e652b274ebcb89a5a3468a;http://dws.products.catalog/15ff8065-eb3b-4d80-917d-28f5b7c8fa4e;true
http://dws.products.wdc/node227ede528fd9fa9dfe9517905dfd8147;http://dws.products.catalog/d79d3c56-0ca8-4a99-aeee-c5121e0b5fce;true
http://dws.products.wdc/node522e44cf3489355eef8edd83c7b964;http://dws.products.catalog/51554813-8b96-41e2-89df-4d36d06598e2;true
http://dws.products.wdc/node76a147bfac60bead458fdcf84b8b81e0;http://dws.products.catalog/9d6d80b5-cc25-4f52-831e-7cc8f11f69c1;true
http://dws.products.wdc/node47f7e5e3393d8289421c63badb307f;http://dws.products.catalog/d79d3c56-0ca8-4a99-aeee-c5121e0b5fce;true
http://dws.products.wdc/node69feaa2d60a7ff14737222581063f244;http://dws.products.catalog/9e1bd633-daef-4aa1-93c2-1464d4409563;true
http://dws.products.wdc/node16fe8777597aac4b6c226f8ee6611616;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/node127a86b7559f06c64a63e6afac6619e;http://dws.products.catalog/b34f869d-7a06-4135-826a-73e433ff9e4a;true
http://dws.products.wdc/nodec5576615938bd6b6118ae87edd30e7;http://dws.products.catalog/9e1bd633-daef-4aa1-93c2-1464d4409563;true
http://dws.products.wdc/node1e6aba44816727716263d2571fb6c6be;http://dws.products.catalog/4b0480b4-a623-4493-8970-5bbed00f8e79;true
http://dws.products.wdc/node9d788abf22f866b6cc9818938cc583;http://dws.products.catalog/110d9912-96fd-4b0c-a95f-cf61b2adb406;true
http://dws.products.wdc/node9d24434aa4424968d37df70f3e7689;http://dws.products.catalog/20fafb44-45fc-43ae-a3c0-a5a84bcba58d;true
http://dws.products.wdc/node3e6fa7a32f5b269b375e5b428ca6f8;http://dws.products.catalog/15ff8065-eb3b-4d80-917d-28f5b7c8fa4e;true
http://dws.products.wdc/node0d8a2c18d36660a9ff23edbc57142;http://dws.products.catalog/6611e07f-c01d-473d-8bde-3a93b7046f2e;true
http://dws.products.wdc/node1218aa59223db7ad71a71d82578f14;http://dws.products.catalog/51554813-8b96-41e2-89df-4d36d06598e2;true
http://dws.products.wdc/node22ed6a5bec1ef35746dce7adcb8c524;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/node10bd378eb979ad2a481765ceecbbd3c;http://dws.products.catalog/19bbcbe4-5d36-43e0-9b23-e6a76e96f751;true
http://dws.products.wdc/node3294622ee945f5a4bf7c3ee2969bd0c4;http://dws.products.catalog/9e1bd633-daef-4aa1-93c2-1464d4409563;true
http://dws.products.wdc/nodec5e3616d1f2cb391b66bb25703e2aa9;http://dws.products.catalog/43ae8958-9d57-41fe-ac65-39b32e33ba61;true
http://dws.products.wdc/node46f5bab13fb893f74d159179925b33b;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/node1348d882313978b1f0ffb42343bf11f;http://dws.products.catalog/4b0480b4-a623-4493-8970-5bbed00f8e79;true
http://dws.products.wdc/node17d086752aa8166f7365669ce5b92f4e;http://dws.products.catalog/d79d3c56-0ca8-4a99-aeee-c5121e0b5fce;true
http://dws.products.wdc/node12bf19db52443692701192ed29e8211;http://dws.products.catalog/51554813-8b96-41e2-89df-4d36d06598e2;true
http://dws.products.wdc/node0838278be7fc8b21449e123b6effce6;http://dws.products.catalog/15ff8065-eb3b-4d80-917d-28f5b7c8fa4e;true
http://dws.products.wdc/node7ac5fe22485548ec2ea7ab44714a5c3;http://dws.products.catalog/42438220-752d-492b-b0e5-66bcba59862b;true
http://dws.products.wdc/node377837796427dddbdddbbcc641fadaa;http://dws.products.catalog/627680b4-6099-444c-813e-2a2290157a22;true
http://dws.products.wdc/node245fb68d79ead5ebd598d457c799347;http://dws.products.catalog/9e1bd633-daef-4aa1-93c2-1464d4409563;true
http://dws.products.wdc/node334de8c76df4328f30f961a864f59d3f;http://dws.products.catalog/19bbcbe4-5d36-43e0-9b23-e6a76e96f751;true
http://dws.products.wdc/nodeffa8f4040d01e137ff1296e194c81d4;http://dws.products.catalog/9d6d80b5-cc25-4f52-831e-7cc8f11f69c1;true
http://dws.products.wdc/node11f21f83c41b35fedb3683d4dbeb9aa2;http://dws.products.catalog/f64ddc54-7fe9-490e-a527-441abf396831;true
http://dws.products.wdc/nodea6e1f2f1b352e1865aa0852bf44e61;http://dws.products.catalog/19bbcbe4-5d36-43e0-9b23-e6a76e96f751;true
http://dws.products.wdc/nodeaa8c9950658bfdfb1a83e8431aacd7d;http://dws.products.catalog/50e80183-f789-44ca-b075-7d4068f56d60;true
http://dws.products.wdc/node031213ef8e26298cc43dd6282ead2a3;http://dws.products.catalog/51554813-8b96-41e2-89df-4d36d06598e2;true
http://dws.products.wdc/node2afdefc8abfc4f50a320baf43d603f;http://dws.products.catalog/2aecdf00-c852-4f04-a831-194a09187a83;true
http://dws.products.wdc/node6d5af7836424dad5fae3e20769dfbc9;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/node9d178876828f2d5640ff1c9e83ab3d;http://dws.products.catalog/9e1bd633-daef-4aa1-93c2-1464d4409563;true
http://dws.products.wdc/node1229217732928ddc23f59b16124547ec;http://dws.products.catalog/0bfe4eac-5a9c-4bb0-8a04-74f856e148c9;true
http://dws.products.wdc/nodef8ad5ee0be82c8b8356034bd5443702d;http://dws.products.catalog/2aecdf00-c852-4f04-a831-194a09187a83;true
http://dws.products.wdc/node4915cc2339ad2b8e3f3ed69271f8a;http://dws.products.catalog/d79d3c56-0ca8-4a99-aeee-c5121e0b5fce;true
http://dws.products.wdc/node383c36fafc1c6870a037178435be7bd2;http://dws.products.catalog/16446ad3-5a1e-4080-b9c4-dd5d5ad32e3a;true
http://dws.products.wdc/nodeda95658608d772fe1c7f3f19ebc4269;http://dws.products.catalog/43ae8958-9d57-41fe-ac65-39b32e33ba61;true
http://dws.products.wdc/nodee9affe60fbe185b64feb5811d2e43159;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/node129ecaaf6c73f6771f7675faaac39fd3;http://dws.products.catalog/43f4ed9f-1571-414c-93c2-e62a4407c11a;true
http://dws.products.wdc/node3310f2c19437ec3fbe761c9dff8ecf;http://dws.products.catalog/9d6d80b5-cc25-4f52-831e-7cc8f11f69c1;true
http://dws.products.wdc/node06edc149e3ceee41df94b232bcb80;http://dws.products.catalog/4f875a48-7508-4407-814e-4ae96967dcb5;true
http://dws.products.wdc/node2de9ea7b63e753e54f483bacae73c7e6;http://dws.products.catalog/d79d3c56-0ca8-4a99-aeee-c5121e0b5fce;true
http://dws.products.wdc/node20f2353030c3f5e7964db4935660cc5;http://dws.products.catalog/19bbcbe4-5d36-43e0-9b23-e6a76e96f751;true
http://dws.products.wdc/node3213db452e8c0bf4cb51d74c99012f3;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/node149329428b8739813eb941454762ff33;http://dws.products.catalog/6611e07f-c01d-473d-8bde-3a93b7046f2e;true
http://dws.products.wdc/noded3880d9e2ea9412868bc4d9705a8150;http://dws.products.catalog/a7b16fc1-3a7d-4265-b4a6-a1a1cd548b80;true
http://dws.products.wdc/node8ee8f2575d31486a207f7a5a61739;http://dws.products.catalog/50e80183-f789-44ca-b075-7d4068f56d60;true
http://dws.products.wdc/node38a3f3648740954434d2c896b544149b;http://dws.products.catalog/d79d3c56-0ca8-4a99-aeee-c5121e0b5fce;true
http://dws.products.wdc/node85989761f03f89d478a9f776a8848d;http://dws.products.catalog/4b0480b4-a623-4493-8970-5bbed00f8e79;true
http://dws.products.wdc/noded682446b5ba8cc3ec95971d1af17d9c;http://dws.products.catalog/15ff8065-eb3b-4d80-917d-28f5b7c8fa4e;true
http://dws.products.wdc/node1555fdf7c5267c77fd2ba1bf184c7a3a;http://dws.products.catalog/f7b18a6d-8abc-4372-b2b1-c7efc6ed7668;true
http://dws.products.wdc/nodebcf990b870829541ae6983229218e18d;http://dws.products.catalog/19bbcbe4-5d36-43e0-9b23-e6a76e96f751;true
http://dws.products.wdc/node0998e335ef295a25624b8ca3a591d1;http://dws.products.catalog/d79d3c56-0ca8-4a99-aeee-c5121e0b5fce;true
